Index,coherence,source,lang,BERT_NSP_PPL,Word_PPL
text279NE,3,Yahoo,en,1.0003339,4.902813412053244
text976FR,3,Yahoo,en,1.0001894,7.971355801801605
text1161FR,3,Yahoo,en,1.0003387,5.788313427530364
text1376NE,2,Yahoo,en,2.506258,5.666621540032188
text1130T,3,Yahoo,en,1.0000354,4.369353856381751
text1766AH,2,Yahoo,en,1.9104412,4.9179792993411535
text324T,3,Yahoo,en,1.0004154,8.965104930119498
text1725SC,3,Yahoo,en,1.5397856,6.8174998505728
text1082AH,3,Yahoo,en,1.0002694,4.791672410863076
text1442AH,3,Yahoo,en,1.000002,3.758880358764318
text1167PG,3,Yahoo,en,2.068195,5.853403108357526
text5T,1,Yahoo,en,4.873144,2.763970841986879
text1445T,1,Yahoo,en,1.0000377,3.314326330594948
text1217NE,1,Yahoo,en,2.0504427,5.229128247738445
text74AH,3,Yahoo,en,1.0003654,6.46831479535215
text1539PG,3,Yahoo,en,1.0000173,6.681243300617254
text836AH,1,Yahoo,en,2.6025655,5.706768710507626
text148AH,1,Yahoo,en,1.4065146,6.498791534866895
text886NE,3,Yahoo,en,1.000199,5.282289382524012
text297SC,1,Yahoo,en,1.0000232,5.227922881569489
text1476FR,3,Yahoo,en,1.0001658,4.288437766861372
text1502NE,2,Yahoo,en,1.0002819,5.3696810502536785
text772NE,1,Yahoo,en,1.9109964,5.707915630281357
text1260FR,2,Yahoo,en,1.0009946,4.992067829895886
text930AH,1,Yahoo,en,2.6265423,3.674820710056184
text1830SC,2,Yahoo,en,1.0000033,7.182554154909546
text1035AH,3,Yahoo,en,1.0001888,5.325903663351158
text1087NE,2,Yahoo,en,1.0000236,5.3569638757660885
text433FR,1,Yahoo,en,3.9702134,8.66989475562183
text984SC,1,Yahoo,en,1.672237,8.653331904054697
text310T,1,Yahoo,en,1.0000105,10.53606845425968
text1722T,3,Yahoo,en,1.0142263,4.566482146524814
text1939PG,3,Yahoo,en,1.0000802,6.666856453574007
text1176PG,1,Yahoo,en,1.000153,6.909824564978004
text1504FR,1,Yahoo,en,1.0000024,8.223749685153903
text1554T,3,Yahoo,en,1.0000974,6.562146640677693
text1173AH,1,Yahoo,en,1.0001955,7.592160433643452
text257FR,1,Yahoo,en,2.2402573,5.150238640259973
text901SC,1,Yahoo,en,1.0000728,5.8692044280321705
text1765NE,1,Yahoo,en,2.7233198,6.280798769774929
text15PG,3,Yahoo,en,1.0000049,4.032918830889705
text983PG,1,Yahoo,en,2.619406,6.753579839175584
text1717FR,3,Yahoo,en,2.5994143,4.4288946142123535
text851NE,3,Yahoo,en,1.0000045,5.789229895906627
text1192FR,1,Yahoo,en,1.2557367,7.779803543634358
text378NE,1,Yahoo,en,1.00003,4.724855269578824
text1463T,1,Yahoo,en,1.0000054,7.1153466652749815
text205AH,2,Yahoo,en,1.0002787,6.061050614255199
text1353PG,3,Yahoo,en,1.777152,5.926828308471955
text1611FR,1,Yahoo,en,1.0000436,6.37452666619544
text1763NE,3,Yahoo,en,1.000002,5.190081586211034
text940NE,3,Yahoo,en,1.000028,5.810453428332984
text21FR,1,Yahoo,en,1.0000168,11.904763178310715
text858SC,3,Yahoo,en,1.0000151,6.691123789579808
text13FR,1,Yahoo,en,1.0001425,6.54708136203679
text1709PG,1,Yahoo,en,1.0000242,8.286072854742462
text1112AH,3,Yahoo,en,1.0000023,4.167209278428674
text59PG,3,Yahoo,en,1.0000025,5.991046444304445
text440PG,2,Yahoo,en,1.0000219,5.474180166861242
text1867AH,3,Yahoo,en,1.0000064,4.44294694719669
text1229PG,3,Yahoo,en,1.0000472,4.834942637922651
text578SC,1,Yahoo,en,5.6948266,6.986620389770098
text1533PG,1,Yahoo,en,1.0000075,5.43390080545641
text238SC,1,Yahoo,en,1.9799598,6.3726475902614785
text1908FR,3,Yahoo,en,1.0000494,4.224043597856175
text950AH,2,Yahoo,en,1.0001031,7.6645378541856815
text453AH,3,Yahoo,en,1.6337719,6.814190543576663
text1142T,2,Yahoo,en,1.0001513,5.984117946196559
text921NE,1,Yahoo,en,1.0000033,5.609076138114707
text1529SC,1,Yahoo,en,1.0001796,8.603366598205497
text502SC,3,Yahoo,en,1.0000023,5.49270900549909
text639NE,1,Yahoo,en,1.0004526,7.6661681869719684
text345SC,1,Yahoo,en,1.0000023,5.569190092938006
text1242NE,3,Yahoo,en,1.0007243,6.974149120117029
text131T,3,Yahoo,en,1.0001727,5.093791338564132
text1325FR,3,Yahoo,en,1.0001997,6.297065942460946
text1635FR,3,Yahoo,en,1.0000024,4.865197459796399
text1286AH,2,Yahoo,en,1.0000185,6.506152496826844
text1620AH,2,Yahoo,en,2.424373,7.105512559014493
text915NE,3,Yahoo,en,1.0000116,4.764426767710779
text943T,1,Yahoo,en,1.0000031,6.723891416311375
text357NE,1,Yahoo,en,1.0001155,7.141429430797184
text799FR,2,Yahoo,en,5.280738,6.902216771833987
text724SC,3,Yahoo,en,1.0000038,4.783503347396059
text1840T,1,Yahoo,en,1.0004873,9.00135935610696
text374SC,2,Yahoo,en,1.0004691,5.773574234687336
text180T,2,Yahoo,en,1.0006633,7.626368166794805
text75NE,1,Yahoo,en,1.0002654,8.734702554480718
text670PG,2,Yahoo,en,1.000002,5.7576183607539795
text1236NE,3,Yahoo,en,1.0003691,6.054973682614475
text199NE,1,Yahoo,en,1.0002081,7.785972127586763
text654AH,1,Yahoo,en,1.0001131,5.32385417819745
text414NE,1,Yahoo,en,1.0002536,11.010032062838876
text1283NE,1,Yahoo,en,3.6403134,4.424948421479131
text1001NE,3,Yahoo,en,1.0000035,5.785235997687598
text1365NE,3,Yahoo,en,2.071554,4.408841751037572
text1832NE,3,Yahoo,en,1.0000111,6.241923438093597
text1635T,1,Yahoo,en,1.0010115,6.240843514315084
text1000PG,1,Yahoo,en,1.9690212,8.515437998848219
text135FR,3,Yahoo,en,4.658211,5.927759850701554
text387T,3,Yahoo,en,1.0000242,6.2815565259646355
text1436AH,1,Yahoo,en,1.0001632,5.093154980761789
text1701FR,3,Yahoo,en,1.7119845,5.134639078088826
text1950FR,1,Yahoo,en,2.3387017,6.335386334150154
text1998NE,2,Yahoo,en,1.0000021,5.697696745319161
text1677SC,1,Yahoo,en,1.0002363,8.33929300732277
text951SC,2,Yahoo,en,1.0000486,4.584479013943899
text903T,1,Yahoo,en,1.000002,6.972034526067252
text444T,3,Yahoo,en,1.000005,4.278073472468746
text1554AH,3,Yahoo,en,1.1311115,6.142961719083937
text1046NE,3,Yahoo,en,1.0000023,4.531955890800482
text1354T,3,Yahoo,en,1.0000057,3.727475738310891
text1768AH,3,Yahoo,en,1.0004236,5.407263324369837
text1413T,3,Yahoo,en,1.5576857,6.036640750976208
text1178SC,2,Yahoo,en,1.1458977,5.878938077052218
text1121NE,1,Yahoo,en,1.0000218,7.133231842009797
text1133T,1,Yahoo,en,2.8415906,6.613949489411731
text1049AH,3,Yahoo,en,1.4387472,5.202811844752571
text667PG,1,Yahoo,en,1.7566981,2.937260082094474
text168FR,3,Yahoo,en,1.0000194,6.738605131538189
text1916PG,2,Yahoo,en,1.0000874,5.965318304885892
text1957AH,2,Yahoo,en,1.0000104,13.52293925374849
text1989T,2,Yahoo,en,1.0000021,6.5180475576893055
text1954AH,2,Yahoo,en,2.5531287,9.100516147166532
text1038AH,1,Yahoo,en,1.0000854,6.689631167213814
text44FR,3,Yahoo,en,1.0859829,4.010519001631546
text688PG,2,Yahoo,en,1.6722574,6.091423192286562
text533SC,3,Yahoo,en,1.0001808,3.958372516627562
text1686AH,1,Yahoo,en,1.0019532,4.2773220071983244
text450SC,3,Yahoo,en,1.0000025,4.836562519898675
text1526PG,1,Yahoo,en,2.1712584,6.5277298568259186
text1708T,2,Yahoo,en,1.0001142,6.440622208810637
text1057NE,1,Yahoo,en,1.0001533,6.071556940557489
text962NE,3,Yahoo,en,1.0000104,5.535070542062782
text1516T,2,Yahoo,en,1.45158,5.221573162974672
text1237AH,2,Yahoo,en,1.8158922,6.370914360157751
text1499PG,1,Yahoo,en,2.0702996,7.910909484940709
text105PG,3,Yahoo,en,1.000186,7.334449191846461
text1608NE,1,Yahoo,en,1.0000734,6.134004210399461
text1054AH,3,Yahoo,en,1.0004789,6.058238649922027
text1003T,2,Yahoo,en,1.0000111,4.718100495012603
text1810T,1,Yahoo,en,1.0000043,6.530887092904368
text1186PG,1,Yahoo,en,1.0006455,6.727706083836506
text214NE,1,Yahoo,en,1.0002292,4.122958536853635
text7NE,3,Yahoo,en,1.0000694,6.375083965054961
text987FR,3,Yahoo,en,1.0032412,4.651342176070622
text1599NE,3,Yahoo,en,1.0001514,7.002494560000255
text687SC,1,Yahoo,en,1.0000023,5.812571122814687
text1044SC,1,Yahoo,en,1.0004792,4.480121134473682
text1977SC,3,Yahoo,en,1.0000492,4.601500323877271
text968T,3,Yahoo,en,2.4227364,4.317649646915083
text1255T,3,Yahoo,en,6.3969994,4.348470943231766
text1958PG,1,Yahoo,en,1.0000118,7.525138475099457
text569PG,2,Yahoo,en,1.0000337,5.309349974050917
text1041NE,2,Yahoo,en,1.0003563,7.540795474121474
text461T,3,Yahoo,en,1.0000031,5.099429437016314
text1511SC,3,Yahoo,en,1.0000274,5.530718181512815
text1882SC,3,Yahoo,en,1.0000025,4.647514971699701
text1482FR,3,Yahoo,en,1.0001678,4.486118530013197
text78AH,1,Yahoo,en,,9.517364934865585
text1879PG,3,Yahoo,en,1.0003253,6.544173685432854
text1879FR,1,Yahoo,en,1.0000021,7.1888467321715
text958T,1,Yahoo,en,2.50138,5.471208266205878
text945NE,1,Yahoo,en,2.5229332,8.112793809116654
text272PG,3,Yahoo,en,1.0000262,6.281534726221831
text528SC,3,Yahoo,en,1.0001435,6.060469688478599
text420NE,1,Yahoo,en,1.0000877,6.583354819874604
text1294T,2,Yahoo,en,1.0000023,5.039844665339477
text1336FR,1,Yahoo,en,2.2536297,5.159827809516723
text793T,1,Yahoo,en,1.0002242,6.034820386856101
text1981SC,1,Yahoo,en,2.1384244,6.548919879013025
text1201PG,2,Yahoo,en,1.0015936,6.428212959200645
text573NE,1,Yahoo,en,1.0002286,8.19109691189681
text1020AH,3,Yahoo,en,1.0000021,4.3117228473120575
text1775PG,3,Yahoo,en,1.0000086,6.824351095918355
text65AH,1,Yahoo,en,1.8402977,4.194538135426214
text1355NE,1,Yahoo,en,1.0000176,13.187769781677895
text395FR,3,Yahoo,en,1.0001657,5.303063483718197
text483SC,1,Yahoo,en,1.0000046,4.151717600108966
text396FR,3,Yahoo,en,1.9181818,5.736198191636891
text1926SC,1,Yahoo,en,1.0000266,7.084207247790638
text802SC,2,Yahoo,en,1.0035318,4.501602057984192
text1905FR,3,Yahoo,en,1.0000362,4.980602999379509
text500FR,2,Yahoo,en,1.5298971,4.884959255511225
text1422AH,3,Yahoo,en,1.0000972,4.291422447382985
text390T,1,Yahoo,en,1.000045,6.013935054233973
text1300NE,2,Yahoo,en,1.0008221,4.380931044287555
text896NE,3,Yahoo,en,1.0892215,7.238466266166802
text1896PG,1,Yahoo,en,1.0000188,6.051480456123822
text26SC,1,Yahoo,en,3.084374,8.955296408065651
text1503AH,1,Yahoo,en,2.2011127,5.799714542077111
text862PG,3,Yahoo,en,9.5448885,6.788553507282375
text912FR,3,Yahoo,en,1.000021,4.868125771967706
text1997PG,3,Yahoo,en,1.8196826,4.146903219664249
text1391FR,1,Yahoo,en,1.0002989,7.886723944539963
text1526NE,1,Yahoo,en,1.0000026,8.661906393612536
text1286PG,3,Yahoo,en,1.0000026,5.151776851245716
text1538PG,2,Yahoo,en,1.0003142,7.130443270835069
text884FR,1,Yahoo,en,1.0000091,6.349816525918853
text1579AH,2,Yahoo,en,1.6165805,5.288500555613403
text1241AH,3,Yahoo,en,1.0000415,5.388848172144464
text743SC,1,Yahoo,en,1.0005721,7.033817621492748
text101T,3,Yahoo,en,1.0000374,3.9457905413799894
text1574SC,3,Yahoo,en,2.1028857,5.755576805490201
text1389NE,1,Yahoo,en,1.8655021,6.465901560356636
text500SC,1,Yahoo,en,1.0000025,8.089739541040583
text1293T,3,Yahoo,en,1.0000021,4.442090908509404
text1817NE,2,Yahoo,en,1.454716,5.577376260581691
text1546T,2,Yahoo,en,1.0000081,8.421960131076153
text127AH,1,Yahoo,en,1.0001925,6.3449598224871835
text454T,1,Yahoo,en,1.0001104,4.754854948545466
text215FR,3,Yahoo,en,1.0000271,6.028486808923577
text703PG,1,Yahoo,en,1.0000021,5.8403963716679
text1068PG,3,Yahoo,en,2.639973,7.122620823884851
text653PG,3,Yahoo,en,1.9528329,6.089255224959998
text1268PG,3,Yahoo,en,1.004888,4.117037714494838
text1671NE,1,Yahoo,en,1.0001638,5.635251092404077
text751PG,1,Yahoo,en,1.000118,7.155884805165416
text523FR,3,Yahoo,en,1.0003723,4.661495934732523
text1256T,1,Yahoo,en,1.0000021,4.752427497797149
text1567SC,3,Yahoo,en,1.0000219,4.307960791306184
text1310AH,1,Yahoo,en,1.5594531,5.474556517712255
text1882FR,3,Yahoo,en,1.0000613,6.739812399700005
text734T,3,Yahoo,en,2.6370356,4.76731097169169
text503SC,1,Yahoo,en,1.0000131,5.495388341996496
text1607SC,3,Yahoo,en,4.878921,7.408872945390631
text830PG,1,Yahoo,en,1.000037,7.125706614557322
text754AH,2,Yahoo,en,1.0004053,6.588007491027566
text89SC,3,Yahoo,en,1.5158389,7.3971269539117666
text1881FR,2,Yahoo,en,2.4117799,5.827226896322844
text225SC,2,Yahoo,en,25.92989,6.592843220006005
text957NE,1,Yahoo,en,1.0023682,11.994871669851836
text1420FR,1,Yahoo,en,3.0743332,6.365067399175612
text905NE,1,Yahoo,en,1.0004423,5.829100237546546
text1808PG,1,Yahoo,en,1.000044,5.758950613755945
text1507NE,2,Yahoo,en,1.0000794,5.471116946069233
text1778PG,2,Yahoo,en,1.2209172,7.122759720487539
text1763FR,3,Yahoo,en,1.000438,4.784833973844224
text1458FR,1,Yahoo,en,2.047196,6.559271296465755
text1487NE,1,Yahoo,en,1.0000789,7.140553785975155
text1277NE,1,Yahoo,en,1.0000236,7.465160028105035
text725FR,3,Yahoo,en,1.000008,6.082029212700701
text563FR,3,Yahoo,en,1.0002635,4.414972090600822
text1581FR,1,Yahoo,en,1.0001556,5.56543813045892
text475FR,2,Yahoo,en,1.0000496,7.987876528527754
text1242PG,1,Yahoo,en,1.0000651,6.6164190729938595
text1886NE,1,Yahoo,en,1.0000039,7.28602213583895
text299NE,1,Yahoo,en,1.0000454,5.492834272357697
text473PG,3,Yahoo,en,1.0000023,5.874398813154553
text1318SC,1,Yahoo,en,2.5005345,5.164769063578065
text1166FR,1,Yahoo,en,1.0000027,11.051156793390616
text1624T,1,Yahoo,en,1.000008,8.006423887916258
text67T,3,Yahoo,en,1.0000176,3.9611098027878313
text1990PG,1,Yahoo,en,,7.000993798189485
text621AH,1,Yahoo,en,1.0000963,8.216234856082393
text1838FR,1,Yahoo,en,1.0041313,4.085191907270986
text268NE,2,Yahoo,en,1.0004218,4.602710343151563
text1594FR,3,Yahoo,en,1.0000037,5.8691549613093885
text1385T,3,Yahoo,en,1.0008363,4.7529623731755315
text1255FR,1,Yahoo,en,1.0012869,5.788864439140163
text919AH,1,Yahoo,en,7.4405146,5.366704685310932
text1190PG,1,Yahoo,en,3.7915626,12.040152508027056
text829NE,1,Yahoo,en,1.0000026,7.8821348694407005
text1678PG,1,Yahoo,en,1.0000119,9.685894866202663
text1671T,3,Yahoo,en,1.0000036,3.886117275064109
text1645NE,3,Yahoo,en,1.0000956,5.867977582391679
text1076T,2,Yahoo,en,1.000296,6.556840380560446
text1019T,1,Yahoo,en,1.0001568,8.52415758526009
text1643FR,3,Yahoo,en,1.0000106,4.332985630202925
text290SC,3,Yahoo,en,1.0000073,4.73997511244371
text1322FR,3,Yahoo,en,2.4630291,5.16060894993615
text1897NE,3,Yahoo,en,1.0001704,9.162093466090388
text1373T,1,Yahoo,en,1.0024387,5.487288959112732
text817T,2,Yahoo,en,1.0000437,5.707521350612406
text22T,1,Yahoo,en,,9.182163879001495
text341FR,1,Yahoo,en,2.530236,7.420338370386434
text1429AH,3,Yahoo,en,1.0000528,5.426119807124029
text1950PG,1,Yahoo,en,1.000004,4.875649655185813
text738NE,3,Yahoo,en,1.0000021,6.040184304490287
text935PG,3,Yahoo,en,2.4115744,4.872170880739104
text1945PG,2,Yahoo,en,2.5799253,8.89319080616807
text1975SC,1,Yahoo,en,1.1180547,6.14103723793608
text1731FR,1,Yahoo,en,1.0000086,6.8971632416073785
text959T,2,Yahoo,en,1.0000021,5.561533366559562
text414AH,3,Yahoo,en,1.0011408,5.9238426789470005
text628T,3,Yahoo,en,1.000238,6.009442507705131
text736SC,1,Yahoo,en,1.0001361,4.2726309867762176
text647NE,1,Yahoo,en,1.0014118,6.656501357343762
text1936T,1,Yahoo,en,1.0002733,7.261757033521502
text1877NE,2,Yahoo,en,1.0000167,4.95076026211008
text535SC,2,Yahoo,en,1.4984303,5.943964246376522
text758PG,3,Yahoo,en,1.0000032,3.8259296007483496
text1846PG,1,Yahoo,en,1.001117,9.752035789838843
text488T,3,Yahoo,en,1.0000132,5.9163006098667115
text567PG,1,Yahoo,en,1.0004741,6.796509985763471
text973NE,3,Yahoo,en,1.0068295,5.192467421905401
text1264T,2,Yahoo,en,1.1463207,7.797483756370514
text949AH,1,Yahoo,en,1.0000682,6.091196697206432
text1987PG,1,Yahoo,en,1.0003834,7.866629719927956
text44SC,1,Yahoo,en,1.000048,6.649683454545721
text972PG,3,Yahoo,en,1.0000023,7.9608674632138605
text1625NE,2,Yahoo,en,2.5809493,5.105800219179504
text1779FR,1,Yahoo,en,1.0000155,6.087983387977483
text1099PG,1,Yahoo,en,1.0002384,5.500507316685534
text634SC,1,Yahoo,en,6.2727213,5.827738273170382
text1940SC,1,Yahoo,en,1.0000814,13.256356700422476
text392NE,1,Yahoo,en,1.2847706,6.155128510891887
text1697FR,1,Yahoo,en,1.0000056,5.563712046832955
text565AH,3,Yahoo,en,1.0000026,4.102149448159761
text145NE,1,Yahoo,en,1.4961948,4.945508835297142
text992FR,1,Yahoo,en,1.0001042,6.120854411898581
text1028AH,3,Yahoo,en,1.0000608,5.21678015755647
text1754NE,1,Yahoo,en,1.6164746,6.067169740352563
text442FR,1,Yahoo,en,1.0000136,6.815285207930345
text1108AH,3,Yahoo,en,1.0007738,4.19751781296207
text1889AH,2,Yahoo,en,1.0000024,7.8638208509254675
text320T,3,Yahoo,en,1.0000099,4.287167957956216
text1669PG,1,Yahoo,en,1.0000852,7.835055658970849
text1432PG,1,Yahoo,en,1.0004113,10.004017767899967
text390FR,1,Yahoo,en,1.7109933,5.6117269178869575
text1868SC,1,Yahoo,en,3.7602096,9.484372338496774
text618NE,3,Yahoo,en,1.0000068,4.051880545684676
text753NE,3,Yahoo,en,1.0000024,5.3118266272210395
text893AH,1,Yahoo,en,,7.326968384883376
text199AH,1,Yahoo,en,1.0024269,8.52815358110787
text1107FR,2,Yahoo,en,1.0000057,7.817477579428467
text121AH,1,Yahoo,en,1.000527,5.654882066158027
text375T,2,Yahoo,en,3.376682,5.940883586903178
text883PG,3,Yahoo,en,1.0000147,2.5989611207383465
text1243NE,1,Yahoo,en,1.3527492,5.445103236835788
text795AH,2,Yahoo,en,1.5726794,5.337043088540227
text584PG,1,Yahoo,en,1.0000046,6.021168723440166
text1352SC,2,Yahoo,en,1.0000032,3.8933659814676838
text1586PG,3,Yahoo,en,1.0001996,5.526544596480661
text1955AH,3,Yahoo,en,1.7307847,4.743684036832591
text1563FR,3,Yahoo,en,1.0001711,5.116823434141987
text868AH,1,Yahoo,en,1.7608865,8.6290082415445
text714PG,3,Yahoo,en,1.0000136,4.405440494630398
text1440T,1,Yahoo,en,5.927425,6.553230892618843
text625PG,3,Yahoo,en,3.8066757,5.340414256799116
text424FR,1,Yahoo,en,1.0031924,8.4431072941697
text1141PG,3,Yahoo,en,1.0036705,4.718129344346844
text356AH,1,Yahoo,en,1.0000091,6.14014828256543
text671NE,1,Yahoo,en,1.0001522,6.094387530728247
text970FR,1,Yahoo,en,2.2518654,6.2569617064435645
text980NE,1,Yahoo,en,6.7998466,8.066708127449958
text577FR,3,Yahoo,en,1.0000033,5.337546731612601
text1796NE,1,Yahoo,en,1.000002,10.037772897226787
text277PG,1,Yahoo,en,2.7904556,12.237078927591755
text188SC,1,Yahoo,en,1.0002725,5.486384022592933
text863FR,3,Yahoo,en,1.0004631,4.811541862653034
text436T,3,Yahoo,en,1.0000025,4.039192586477023
text364FR,1,Yahoo,en,1.0000955,7.9618502817950425
text1490AH,1,Yahoo,en,1.0000087,7.872648572480185
text1915NE,1,Yahoo,en,1.0000975,3.8301548630629614
text798NE,3,Yahoo,en,1.0099131,3.0855414736839357
text1700NE,3,Yahoo,en,2.670807,4.6923842866636045
text1085FR,1,Yahoo,en,1.0001683,6.3825516202379
text1179FR,3,Yahoo,en,1.5740751,4.5866645315006025
text1241PG,3,Yahoo,en,1.0001125,5.299756181534962
text156SC,1,Yahoo,en,1.000003,6.608790282183141
text535AH,3,Yahoo,en,1.0000068,3.954250529348481
text1632T,3,Yahoo,en,3.333376,6.671339916631606
text98T,3,Yahoo,en,1.0000542,6.296717335075945
text1773T,3,Yahoo,en,1.0000021,4.121383541094774
text908SC,1,Yahoo,en,1.0000464,2.9923514635418127
text1174T,2,Yahoo,en,1.0000988,4.804893428464062
text73T,1,Yahoo,en,1.0000043,6.092861884321485
text232SC,1,Yahoo,en,1.0001806,7.503904206728056
text488PG,1,Yahoo,en,1.0099665,7.904355839294342
text1921FR,1,Yahoo,en,1.4075354,9.152305370582845
text293FR,3,Yahoo,en,1.0000899,4.594994039810339
text61NE,1,Yahoo,en,1.000361,5.461890627658152
text1101FR,1,Yahoo,en,1.4346768,4.106274616965368
text680FR,1,Yahoo,en,3.4279556,3.103069906382199
text867PG,1,Yahoo,en,6.7936935,7.5339034807883065
text1258PG,2,Yahoo,en,1.0000021,6.656449655295033
text910AH,2,Yahoo,en,1.4124761,4.511689144066426
text965FR,1,Yahoo,en,1.0000479,6.755764382440833
text267NE,1,Yahoo,en,29.95444,6.560354281584062
text1926T,3,Yahoo,en,1.0001976,5.354509536266477
text766AH,1,Yahoo,en,1.0001626,6.022952123050224
text1868FR,3,Yahoo,en,1.0001546,6.006929458089618
text689T,2,Yahoo,en,1.0005325,4.976207168920986
text606T,1,Yahoo,en,1.030083,5.346943837807154
text1351AH,3,Yahoo,en,1.0001358,5.548477355381874
text443T,1,Yahoo,en,1.0000292,7.096924583671886
text1461T,3,Yahoo,en,1.0000808,5.617994002169664
text498AH,1,Yahoo,en,1.0005808,8.581779747129838
text415SC,3,Yahoo,en,3.390385,5.697982056235698
text1176FR,1,Yahoo,en,1.0009282,8.311605290958742
text888FR,2,Yahoo,en,1.580143,5.170397714542727
text1844FR,2,Yahoo,en,1.000006,4.438642729305178
text68PG,2,Yahoo,en,2.1605453,8.067088069172454
text134PG,1,Yahoo,en,1.0000463,6.226160887588872
text156PG,2,Yahoo,en,1.0002668,5.689428940318598
text1981AH,3,Yahoo,en,4.784111,4.745817609802794
text1694SC,1,Yahoo,en,1.0001606,5.043694876192401
text1880PG,3,Yahoo,en,1.0000025,5.836980637121034
text16PG,1,Yahoo,en,5.6107883,7.694633773495606
text560AH,1,Yahoo,en,1.0000048,10.495514482014027
text198AH,3,Yahoo,en,1.9930072,6.630308086182993
text1282FR,3,Yahoo,en,1.0014244,4.897425881817335
text1713PG,1,Yahoo,en,1.1570617,6.567563558442956
text875PG,1,Yahoo,en,1.0001411,9.067714235215544
text548AH,1,Yahoo,en,1.0000037,7.188321645264995
text334T,3,Yahoo,en,1.0071799,5.908976136630504
text1792PG,3,Yahoo,en,1.0010668,6.448005727870517
text1929AH,3,Yahoo,en,1.0000023,4.559685521737667
text1556T,3,Yahoo,en,2.0190833,3.640659051393484
text204SC,3,Yahoo,en,1.0000408,5.7667037754717985
text635AH,1,Yahoo,en,3.0471961,11.310569718187923
text701SC,1,Yahoo,en,1.0000058,5.772767092002978
text1752PG,1,Yahoo,en,1.0002819,7.237837080269509
text257T,3,Yahoo,en,1.0000273,4.566623268822112
text1601AH,3,Yahoo,en,2.1026516,4.533301948869471
text1250FR,1,Yahoo,en,1.0000705,5.1849104660404794
text235T,1,Yahoo,en,1.0000025,5.232942318009367
text957AH,2,Yahoo,en,3.4455338,6.492301465191523
text828NE,1,Yahoo,en,1.9911258,4.462908588020616
text1539NE,2,Yahoo,en,1.0000021,6.369994233967234
text1695PG,3,Yahoo,en,1.0002226,5.6151073422825455
text659SC,1,Yahoo,en,1.002736,9.354925262225269
text1027AH,1,Yahoo,en,2.1255262,10.962141520163627
text923FR,1,Yahoo,en,1.0000023,5.053053105282195
text49SC,2,Yahoo,en,1.0041095,3.670687641624392
text1467FR,1,Yahoo,en,1.8546958,8.086158768987247
text1368T,3,Yahoo,en,1.0003179,6.5836104953749555
text1019PG,1,Yahoo,en,1.000002,6.1233645256648925
text208AH,3,Yahoo,en,1.0000825,4.69606140476415
text1852PG,3,Yahoo,en,1.0014598,4.63169183580282
text862NE,1,Yahoo,en,1.0000128,12.200749950990572
text707AH,3,Yahoo,en,1.0000081,4.521483496661467
text899T,1,Yahoo,en,1.0000172,6.07409000102812
text1249T,3,Yahoo,en,1.0002985,5.840634775754701
text695PG,3,Yahoo,en,1.0002265,6.131974104474748
text1383NE,1,Yahoo,en,1.0000292,6.0478902966695385
text1930AH,1,Yahoo,en,1.0002961,5.752364677516385
text1284SC,3,Yahoo,en,1.522141,6.941798764789478
text1303PG,3,Yahoo,en,1.0154392,4.939037678781509
text1593SC,1,Yahoo,en,1.0000381,9.183617698482097
text663AH,2,Yahoo,en,1.0118626,7.7561047033604815
text605FR,1,Yahoo,en,1.0000024,5.195260439440722
text327PG,1,Yahoo,en,19.813051,4.730432091621636
text124PG,1,Yahoo,en,1.0003724,5.363427714367145
text1963FR,1,Yahoo,en,1.4660896,5.892204944306318
text1003SC,3,Yahoo,en,11.929627,4.198894990244785
text224T,1,Yahoo,en,1.0002724,6.875672442411465
text1900NE,3,Yahoo,en,1.0005494,6.184633470212027
text904SC,3,Yahoo,en,1.0103759,6.88172004567388
text6AH,1,Yahoo,en,1.0000991,9.204285881268152
text214SC,3,Yahoo,en,1.000002,3.9438308815401264
text408AH,1,Yahoo,en,1.0000021,6.050620463390737
text1955SC,1,Yahoo,en,1.000314,4.763544213080325
text320PG,1,Yahoo,en,1.0000426,5.101153948919657
text1750PG,3,Yahoo,en,1.0000103,4.385822871193493
text1611T,1,Yahoo,en,1.5135001,5.477487692298872
text652T,1,Yahoo,en,1.0000913,5.2367669590302555
text112FR,1,Yahoo,en,2.615985,3.4845715611672543
text1094PG,1,Yahoo,en,1.0000128,6.40062541999679
text1114SC,2,Yahoo,en,1.000112,4.301996103216579
text191T,2,Yahoo,en,1.0011086,4.619094718885037
text890T,2,Yahoo,en,1.0000032,5.6653265622543385
text765SC,3,Yahoo,en,1.0001593,5.084953425196518
text1471NE,1,Yahoo,en,2.720823,6.844974450396966
text172NE,1,Yahoo,en,1.0002623,4.292574337704871
text388PG,3,Yahoo,en,1.0000678,4.986741270772122
text1637NE,3,Yahoo,en,1.0000107,4.24555240915409
text801AH,1,Yahoo,en,1.0009621,5.721546317511058
text248NE,1,Yahoo,en,1.000302,4.9649051189378985
text105NE,1,Yahoo,en,1.0000532,13.702927590702874
text675PG,2,Yahoo,en,1.0000745,4.757205807538856
text267FR,1,Yahoo,en,1.0000094,5.358147635767585
text411SC,1,Yahoo,en,1.000002,6.780985102183463
text656SC,2,Yahoo,en,3.127372,5.952007800357884
text670SC,3,Yahoo,en,1.0001557,6.927541162685733
text1086SC,1,Yahoo,en,1.0003172,4.973125081724417
